ID,AGE,SEX,EDU,MAR,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3,PAY
13236,41,Female,Graduate,married,24174,23187,21272,18845,duly,duly,duly,1281,711,711,Y
13237,41,Male,College,single,5688,4336,3149,4896,duly,delay,duly,222,56,152,Y
13238,35,Female,College,married,12087,466,276,73,duly,duly,duly,242,188,0,N
13239,30,Female,Graduate,single,4977,-2,-3,16,delay,,,0,0,18,Y
13240,24,Female,College,single,4266,1723,1096,107,duly,duly,duly,101,40,1518,Y
13241,34,Male,College,single,1422,1282,1321,1168,duly,duly,duly,97,69,22,N
13242,26,Female,Graduate,single,14931,65,0,11,duly,,duly,58,11,0,Y
13243,58,Female,Graduate,married,21330,146,154,0,,,,101,154,244,Y
13244,43,Male,Graduate,married,14220,274,603,2126,,,,437,2365,166,Y
13245,42,Female,Graduate,single,3555,58,0,132,duly,,,0,0,303,Y
13246,27,Female,Graduate,single,8532,18,1463,4,delay,,duly,0,1463,4,Y
13247,48,Female,Graduate,married,34839,270,273,256,delay,duly,duly,304,477,31,Y
13248,32,Male,Graduate,single,7110,48,82,53,duly,duly,delay,48,58,48,N
13249,39,Female,Graduate,single,10665,7,70,0,delay,delay,,0,70,0,Y
13250,48,Male,HighSchool,single,14931,14494,3342,86,duly,duly,duly,538,36,562,Y
13251,35,Female,Graduate,married,17064,335,533,410,duly,duly,duly,576,252,599,N
13252,30,Female,College,single,21330,17198,16418,12129,duly,duly,delay,782,604,675,Y
13253,27,Male,College,single,5688,163,148,155,delay,duly,duly,96,87,298,N
13254,34,Female,College,single,1422,731,0,0,duly,,,815,563,71,Y
13255,25,Male,College,single,5688,5619,5775,14,delay,duly,duly,123,145,14,Y
13256,44,Female,Graduate,single,22752,2787,8029,2390,duly,duly,duly,6869,4512,5419,Y
13257,35,Female,Graduate,married,9954,1942,1817,1945,duly,duly,duly,178,178,183,Y
13258,35,Male,Graduate,single,20619,10793,6174,3050,,,,269,152,98,N
13259,23,Male,College,single,2133,1096,0,0,duly,,,0,0,0,Y
13260,23,Female,Graduate,single,5688,5642,4153,3630,delay,duly,delay,77,185,65,N
13261,32,Female,College,married,16353,3679,2497,1616,duly,duly,duly,196,160,124,N
13262,29,Male,College,single,5688,860,952,668,duly,duly,duly,83,84,42,Y
13263,58,Female,HighSchool,single,7110,3131,3278,3517,duly,duly,duly,142,142,1244,Y
13264,30,Female,Graduate,single,15642,1864,19,466,delay,duly,duly,12,18,462,Y
13265,48,Female,Graduate,single,21330,21674,20431,19042,delay,duly,duly,835,729,711,N
13266,32,Male,Graduate,single,10665,3913,4014,2498,duly,delay,delay,227,83,59,N
13267,39,Female,Graduate,single,14220,0,28,29,,duly,,28,11,18,Y
13268,38,Female,Graduate,single,19908,0,190,672,delay,duly,duly,139,724,0,N
13269,24,Female,HighSchool,married,1422,1005,1214,1031,duly,duly,duly,124,71,64,Y
13270,25,Female,Graduate,single,3555,3214,3119,2158,duly,duly,duly,155,145,117,Y
13271,29,Female,Graduate,single,12087,0,364,344,,,duly,0,371,0,Y
13272,24,Male,College,single,1422,586,638,723,delay,delay,delay,46,77,43,Y
13273,40,Female,HighSchool,single,15642,15061,12963,11344,duly,duly,duly,569,453,403,Y
13274,44,Female,College,single,10665,2720,3036,3194,duly,duly,duly,200,161,128,Y
13275,32,Female,College,single,3555,2711,1719,562,delay,duly,duly,2192,1146,2275,Y
13276,26,Female,Graduate,married,10665,5044,4608,2131,delay,delay,delay,189,84,37,N
13277,43,Male,Graduate,single,9954,9963,9671,9824,duly,duly,duly,351,427,398,N
13278,26,Male,College,single,7110,2244,2369,2567,duly,duly,duly,160,142,1582,N
13279,36,Female,College,single,12798,108,0,260,duly,,,80,0,339,Y
13280,36,Female,Graduate,single,11376,9963,8458,8670,delay,duly,duly,202,309,307,Y
13281,26,Female,College,single,20619,1316,1371,1908,delay,delay,duly,50,317,151,Y
13282,38,Female,Graduate,single,5688,1133,253,777,,,,1304,772,415,Y
13283,22,Male,Graduate,single,2133,1491,1925,1883,duly,delay,delay,356,0,129,Y
13284,32,Female,College,married,2133,1629,1375,51,duly,duly,,503,94,143,N
13285,28,Male,College,single,7110,4338,3819,3062,duly,duly,duly,196,135,185,Y
13286,28,Female,Graduate,single,3555,1106,-10,-5,duly,,,0,5,5,Y
13287,22,Female,College,single,4977,4986,5086,3409,delay,delay,duly,242,71,142,Y
13288,41,Female,Graduate,married,25596,13914,3448,462,duly,duly,duly,229,55,0,Y
13289,28,Female,Graduate,single,14220,0,55,258,delay,,duly,0,96,284,Y
13290,25,Female,College,single,8532,3906,3159,3133,duly,duly,duly,149,132,128,Y
13291,49,Female,Graduate,married,14220,2783,2648,3209,duly,duly,duly,712,391,711,Y
13292,26,Female,College,married,9243,1718,834,799,duly,duly,duly,96,40,35,Y
13293,43,Female,Graduate,married,4266,29,29,18,delay,delay,duly,12,0,12,Y
13294,24,Female,College,single,6399,5953,4947,4712,delay,duly,duly,231,213,284,N
13295,26,Female,College,single,17775,5069,5291,5194,duly,duly,duly,191,284,164,Y
13296,22,Female,Graduate,single,3555,185,43,147,duly,duly,duly,38,177,84,Y
13297,44,Male,College,married,14220,299,902,699,duly,duly,duly,901,281,774,Y
13298,34,Female,Graduate,single,17064,259,234,169,delay,duly,duly,99,71,0,N
13299,24,Female,College,single,6399,8643,7254,5624,delay,delay,duly,235,216,3305,N
13300,27,Female,College,married,14220,11289,11645,12128,duly,duly,duly,465,427,452,Y
13301,24,Female,Graduate,single,2133,1556,1712,1784,duly,duly,duly,109,97,66,Y
13302,37,Female,College,married,4977,4735,5019,4332,duly,duly,delay,175,212,134,N
13303,33,Male,College,single,6399,4459,4605,4783,delay,delay,delay,196,185,188,N
13304,42,Female,College,married,9954,1347,1361,1628,duly,duly,duly,316,342,245,Y
13305,30,Female,Graduate,single,10665,10258,10063,10495,duly,duly,duly,316,415,203,N
13306,33,Male,College,married,5688,1578,1659,1737,duly,duly,duly,121,89,142,Y
13307,48,Female,College,married,24885,21922,20863,20406,duly,duly,duly,773,718,713,Y
13308,25,Male,College,single,4977,3870,786,1342,duly,delay,delay,711,356,1173,Y
13309,27,Female,Graduate,single,8532,2529,2246,1354,duly,duly,duly,143,78,237,Y
13310,34,Female,College,single,4977,123,356,693,duly,duly,duly,44,463,285,Y
13311,51,Female,College,married,6399,845,869,901,duly,duly,duly,96,32,39,Y
13312,47,Female,Graduate,married,35550,5174,9334,6884,,,,5800,3219,974,Y
13313,27,Female,Graduate,single,33417,219,184,367,duly,duly,duly,167,363,168,Y
13314,32,Male,Graduate,single,35550,1549,1513,1147,duly,duly,duly,936,16,1273,Y
13315,34,Female,Graduate,married,32706,875,1347,2204,duly,duly,duly,178,427,782,Y
13316,42,Female,HighSchool,others,4266,2503,2018,2056,duly,duly,duly,102,88,161,Y
13317,29,Female,College,married,1422,1388,1377,903,delay,delay,duly,52,85,213,Y
13318,33,Female,College,single,2844,2460,2595,2764,duly,duly,duly,127,118,164,Y
13319,44,Male,College,single,3555,3533,2374,2031,duly,duly,duly,135,878,1184,Y
13320,26,Male,HighSchool,single,2133,1929,1994,1295,duly,delay,duly,129,56,36,Y
13321,60,Female,HighSchool,married,10665,0,0,0,delay,,,0,0,0,N
13322,30,Male,Graduate,single,4977,2194,706,194,duly,duly,duly,92,0,0,Y
13323,57,Female,College,married,3555,16,0,0,duly,,,10,0,92,Y
13324,26,Female,Graduate,single,8532,405,474,301,duly,duly,duly,405,443,477,Y
13325,32,Male,College,married,7821,2969,1002,-1,duly,duly,,142,0,0,Y
13326,39,Male,College,married,2133,2035,2048,2079,delay,duly,duly,52,73,73,Y
13327,50,Male,HighSchool,married,3555,352,153,212,duly,duly,duly,151,270,240,Y
13328,34,Male,College,single,7821,7626,6129,4648,duly,duly,duly,277,173,177,Y
13329,32,Female,Graduate,single,22752,0,0,-14,,,,0,0,230,N
13330,23,Female,College,single,3555,1551,0,0,duly,,,0,0,0,N
13331,28,Male,Graduate,single,22041,10688,9146,9187,duly,duly,duly,398,303,286,Y
13332,28,Female,Graduate,single,10665,7824,7864,7484,duly,duly,duly,384,279,283,Y
13333,40,Female,College,married,8532,7778,2652,2756,duly,duly,duly,199,103,103,Y
13334,44,Male,HighSchool,married,27018,22740,20377,17867,duly,duly,duly,778,647,578,N
13335,29,Male,Graduate,single,12798,152,781,694,,duly,duly,494,184,419,Y
13336,30,Male,Graduate,single,3555,28,28,841,duly,duly,duly,28,28,881,Y
13337,36,Male,Graduate,single,9954,5317,4227,3312,delay,duly,duly,284,196,153,N
13338,24,Female,College,single,5688,1644,1771,1946,delay,delay,delay,71,192,43,N
13339,34,Female,College,married,21330,7287,69,58,,,,0,75,249,Y
13340,38,Female,College,married,4977,2894,971,162,duly,duly,duly,356,75,0,Y
13341,30,Male,Graduate,single,5688,224,72,259,,duly,duly,36,53,124,Y
13342,38,Female,College,married,3555,39,128,27,duly,duly,duly,81,48,27,Y
13343,28,Female,College,single,23463,2713,2935,3052,duly,duly,duly,146,103,103,Y
13344,27,Male,HighSchool,single,1422,14,28,0,duly,duly,,28,0,0,Y
13345,25,Male,Graduate,single,1422,51,207,263,,,,195,195,825,Y
13346,27,Female,College,single,3555,1933,2014,2069,duly,duly,duly,126,75,82,Y
13347,42,Female,College,married,10665,197,349,280,duly,duly,duly,290,280,280,N
13348,50,Female,HighSchool,single,8532,10624,8487,6408,delay,duly,duly,4550,287,213,N
13349,40,Male,College,married,33417,2076,1957,-491,duly,duly,,2407,922,1065,Y
13350,24,Male,College,single,7821,5144,5156,5326,duly,duly,duly,224,211,216,Y
13351,25,Female,College,single,2133,44,1961,2045,,duly,duly,1163,87,92,Y
13352,56,Male,HighSchool,married,4977,3142,3438,2119,duly,duly,duly,257,213,107,Y
13353,36,Male,College,married,22752,5997,21827,20878,duly,duly,duly,10843,1031,782,Y
13354,27,Male,College,single,14931,0,39,73,delay,delay,duly,25,36,0,Y
13355,57,Female,College,married,4977,1349,1674,1795,duly,duly,duly,178,107,89,Y
13356,39,Male,Graduate,single,3555,3383,3535,1659,duly,duly,duly,135,178,142,Y
13357,33,Male,Graduate,single,14220,464,595,1783,,,,796,408,1466,Y
13358,31,Female,Graduate,single,21330,112,424,2179,,,,89,518,2681,Y
13359,36,Male,College,married,16353,329,309,151,duly,delay,delay,85,97,51,Y
13360,47,Female,Graduate,single,12798,0,44,24,delay,duly,,45,0,39,Y
13361,26,Female,College,single,7110,422,540,603,delay,duly,delay,41,57,36,N
13362,36,Female,College,married,5688,427,196,119,duly,duly,duly,369,235,55,Y
13363,61,Male,HighSchool,married,16353,0,0,0,delay,,,0,0,0,N
13364,27,Male,College,single,9243,395,218,240,duly,duly,duly,75,151,70,Y
13365,41,Male,Graduate,married,16353,83,727,122,,,,713,83,122,Y
13366,29,Female,Graduate,single,25596,121,1006,1687,duly,duly,duly,433,1458,128,N
13367,48,Female,Graduate,married,18486,593,0,0,duly,,,178,0,0,Y
13368,48,Male,HighSchool,single,3555,5676,3600,940,duly,duly,duly,206,116,1162,Y
13369,44,Male,HighSchool,single,2133,188,188,188,delay,delay,delay,0,0,0,Y
13370,42,Female,College,married,2133,1980,2009,2015,delay,duly,duly,71,124,77,N
13371,45,Male,College,single,3555,2100,1142,1125,duly,duly,duly,142,107,185,Y
13372,24,Female,Graduate,single,8532,5396,4163,1885,duly,duly,duly,203,143,78,Y
13373,33,Female,Graduate,single,24885,437,957,2461,duly,duly,duly,784,602,6054,Y
13374,35,Female,College,married,9954,321,298,259,duly,duly,duly,308,345,232,N
13375,30,Female,College,married,16353,293,30,48,duly,duly,duly,69,53,36,Y
13376,43,Male,HighSchool,married,4266,3084,3029,1178,duly,duly,duly,130,102,43,Y
13377,52,Female,College,single,4977,2707,2951,1121,delay,duly,delay,84,184,128,Y
13378,30,Male,College,single,12798,3036,3409,3602,duly,duly,duly,249,160,132,Y
13379,38,Female,HighSchool,married,2133,1781,1931,2067,duly,duly,duly,126,105,135,Y
13380,36,Female,Graduate,single,5688,926,1271,1395,delay,delay,duly,224,71,391,N
13381,30,Female,HighSchool,single,3555,1375,1246,1370,duly,duly,duly,92,89,72,Y
13382,32,Male,Graduate,single,14220,4977,2078,258,,,duly,4275,27,641,Y
13383,54,Female,Graduate,married,35550,30634,30921,23351,duly,duly,duly,985,4038,711,Y
13384,60,Male,College,single,3555,3616,2464,681,duly,duly,duly,161,92,36,Y
13385,31,Male,College,single,12087,11010,8825,5070,duly,duly,delay,1991,286,356,Y
13386,34,Male,Graduate,single,21330,0,0,0,delay,,,0,0,0,N
13387,39,Female,Graduate,married,20619,140,1145,272,delay,duly,duly,488,456,220,Y
13388,33,Male,Graduate,single,34128,-64,-64,-64,delay,,,0,0,0,Y
13389,37,Female,HighSchool,married,16353,16145,11815,10222,duly,duly,duly,517,439,377,Y
13390,29,Female,Graduate,single,6399,6304,6369,6566,duly,duly,duly,292,240,239,Y
13391,32,Female,College,married,4977,2830,1138,1730,duly,duly,duly,178,498,121,Y
13392,22,Female,Graduate,single,3555,3540,3122,2025,delay,duly,duly,61,98,71,N
13393,39,Male,HighSchool,married,711,745,670,671,delay,duly,duly,43,47,23,N
13394,49,Female,College,married,14931,0,0,0,delay,,,0,0,0,N
13395,44,Male,Graduate,married,7110,2696,2876,3029,duly,duly,duly,142,121,124,Y
13396,55,Male,College,married,32706,483,5395,5505,duly,duly,duly,2832,799,185,Y
13397,30,Male,Graduate,single,25596,638,36,42,duly,duly,duly,144,18,42,Y
13398,48,Male,College,married,12087,9777,9252,8706,duly,duly,duly,370,356,320,Y
13399,23,Female,Graduate,single,3555,3514,3525,3411,duly,delay,duly,224,74,125,Y
13400,30,Female,Graduate,single,12087,12106,12303,11903,duly,duly,duly,438,514,463,Y
13401,45,Female,HighSchool,married,9954,62,97,58,duly,duly,duly,95,62,11,Y
13402,26,Female,Graduate,single,4977,5017,4830,4917,duly,duly,duly,204,257,219,Y
13403,43,Male,College,single,1422,2286,1701,1363,delay,delay,duly,0,0,1930,N
13404,28,Male,College,single,17064,1599,0,6884,duly,,duly,0,29,7106,Y
13405,47,Male,College,married,3555,1937,1884,1896,delay,duly,duly,114,71,160,Y
13406,73,Female,College,married,35550,100,195,453,,,,195,417,162,N
13407,48,Male,HighSchool,single,23463,20,425,4,delay,duly,duly,20,435,0,Y
13408,37,Female,Graduate,single,35550,3208,3498,3416,duly,duly,duly,249,142,356,Y
13409,30,Female,Graduate,single,14931,1607,1336,1659,duly,duly,duly,1138,2026,1102,Y
13410,44,Female,HighSchool,single,3555,2961,3139,3154,delay,delay,delay,124,71,142,N
13411,32,Male,College,single,10665,8967,9114,9106,delay,duly,duly,178,251,212,N
13412,51,Female,Graduate,single,35550,0,0,0,delay,,,0,0,0,Y
13413,38,Male,Graduate,married,12798,10783,9797,9854,duly,duly,delay,480,606,47,Y
13414,38,Male,College,married,14220,365,92,-93,duly,,,44,85,120,Y
13415,39,Male,Graduate,married,27018,0,0,0,delay,,,0,0,0,N
13416,53,Female,HighSchool,single,9243,7081,6341,6518,duly,duly,duly,281,238,242,Y
13417,28,Male,Graduate,single,3555,1134,1334,1395,duly,delay,delay,200,71,142,N
13418,38,Male,College,married,9954,9498,9614,9539,delay,delay,delay,249,555,178,Y
13419,44,Female,Graduate,married,35550,14273,23568,11307,duly,duly,duly,15649,239,5944,Y
13420,22,Female,College,single,5688,5538,5159,2805,duly,duly,duly,214,119,1171,Y
13421,32,Male,Graduate,single,9954,3921,4629,4555,duly,delay,duly,867,178,483,Y
13422,41,Male,College,married,3555,2257,2146,2272,delay,delay,delay,0,71,71,N
13423,48,Female,HighSchool,married,2133,2573,2414,2068,duly,delay,duly,174,36,71,Y
13424,28,Female,College,married,4977,2158,2222,2248,delay,delay,delay,85,71,107,N
13425,46,Male,HighSchool,married,4977,2108,2275,2398,delay,delay,delay,84,136,53,Y
13426,37,Female,College,single,10665,6069,5737,5364,duly,duly,duly,356,267,249,Y
13427,57,Female,HighSchool,single,24174,3556,5616,2833,duly,duly,duly,203,261,2006,Y
13428,31,Male,College,single,18486,221,203,118,duly,duly,duly,85,46,45,Y
13429,48,Male,HighSchool,married,17064,8429,9274,9714,duly,duly,duly,747,356,427,Y
13430,63,Female,HighSchool,married,8532,3578,3644,3144,duly,duly,duly,178,142,142,Y
13431,27,Female,Graduate,single,25596,7810,6270,3410,duly,duly,duly,1600,2140,0,Y
13432,23,Female,College,single,1422,983,1130,1213,duly,duly,duly,114,78,64,Y
13433,25,Female,College,married,3555,575,175,30,duly,duly,duly,78,60,259,N
13434,29,Female,College,single,5688,5436,4880,4817,delay,duly,duly,184,196,213,N
13435,33,Female,College,married,8532,0,0,7,delay,,duly,0,7,0,Y
13436,44,Female,Graduate,married,14931,4965,3657,2160,duly,duly,duly,1068,223,431,Y
13437,23,Male,Graduate,single,1422,1339,437,0,duly,duly,,89,0,0,Y
13438,32,Female,Graduate,single,7821,3251,0,0,duly,,,68,0,0,Y
13439,42,Female,College,married,25596,3908,946,4886,duly,duly,duly,245,114,4825,Y
13440,42,Female,Graduate,married,16353,253,125,120,duly,duly,duly,157,178,230,Y
13441,33,Male,Graduate,single,12798,175,190,116,duly,delay,duly,124,36,51,Y
13442,32,Female,Graduate,single,14220,82,537,0,delay,duly,,618,0,0,Y
13443,40,Male,College,married,8532,8051,8355,2090,duly,duly,duly,329,132,0,Y
13444,32,Female,Graduate,married,17775,-3394,14265,12207,delay,duly,duly,15041,369,369,Y
13445,36,Male,College,single,14220,13674,13638,13300,duly,duly,duly,640,640,533,N
13446,34,Female,College,single,18486,2779,2726,2662,duly,duly,duly,179,428,462,Y
13447,30,Female,Graduate,single,3555,249,349,476,delay,duly,duly,82,19,112,Y
13448,24,Female,Graduate,single,8532,846,978,838,duly,duly,duly,98,87,125,Y
13449,46,Female,Graduate,single,4266,1638,1391,1577,duly,duly,duly,889,142,107,Y
13450,41,Female,College,married,8532,2740,3033,3393,delay,duly,delay,213,249,107,N
13451,39,Male,Graduate,married,24885,296,190,0,,,,457,0,0,Y
13452,46,Male,College,married,18486,1848,817,778,duly,duly,duly,89,71,78,Y
13453,27,Female,Graduate,single,9954,14,0,0,duly,,,0,0,105,Y
13454,28,Female,Graduate,single,28440,355,370,394,duly,duly,delay,379,358,79,Y
13455,28,Female,College,single,31284,29250,27141,18277,duly,duly,duly,1244,902,892,Y
13456,31,Female,College,married,11376,3041,1513,574,duly,duly,duly,164,225,688,N
13457,45,Male,College,others,5688,2044,2158,2127,duly,duly,duly,127,77,108,Y
13458,23,Female,HighSchool,single,1422,1107,1275,1342,duly,duly,duly,120,57,33,Y
13459,32,Female,HighSchool,married,4977,890,869,836,duly,duly,delay,178,107,178,N
13460,47,Female,HighSchool,single,10665,205,127,116,duly,duly,duly,152,115,126,Y
13461,45,Female,College,married,5688,5558,3551,2120,duly,duly,duly,235,147,89,Y
13462,44,Female,College,married,25596,0,0,0,,,,0,0,0,Y
13463,36,Male,College,single,22752,22737,10296,7923,duly,duly,duly,553,267,218,Y
13464,28,Male,College,single,26307,18718,17540,16118,duly,duly,duly,711,647,539,Y
13465,34,Male,College,single,22041,8845,3414,3575,duly,delay,duly,137,138,142,Y
13466,49,Male,HighSchool,married,3555,2580,2299,2438,delay,duly,duly,66,118,171,Y
13467,60,Male,Graduate,married,3555,3605,2499,1434,duly,duly,duly,136,52,44,Y
13468,52,Male,College,married,1422,141,85,183,,,,134,140,141,Y
13469,35,Female,Graduate,married,25596,0,0,0,,,,0,0,0,N
13470,47,Male,College,married,12798,9756,7004,4742,duly,duly,duly,263,230,182,Y
13471,32,Male,College,married,2133,2028,729,1767,duly,duly,duly,142,999,75,Y
13472,32,Female,Graduate,single,16353,14786,14957,15545,delay,delay,duly,626,284,604,N
13473,27,Female,Graduate,single,4266,40,426,854,duly,delay,duly,0,425,22,Y
13474,39,Female,Graduate,single,23463,126,0,56,duly,,duly,56,56,0,N
13475,44,Female,College,married,7821,3036,3177,3422,duly,duly,duly,178,213,142,Y
13476,52,Female,HighSchool,married,3555,861,1042,1111,duly,duly,duly,110,64,47,Y
13477,32,Male,College,married,3555,3434,2339,604,duly,duly,duly,133,124,107,Y
13478,51,Male,College,single,34128,730,555,233,,,,627,740,146,Y
13479,36,Female,College,married,2133,1704,1904,1985,duly,delay,duly,160,96,97,Y
13480,31,Male,College,single,3555,3477,4981,1656,duly,duly,duly,138,98,1539,N
13481,36,Female,Graduate,single,17775,9391,9900,9586,duly,duly,duly,356,386,356,Y
13482,34,Male,College,others,3555,3488,2434,1421,duly,duly,duly,214,78,71,Y
13483,38,Male,College,married,8532,3285,2296,1631,duly,duly,duly,119,65,59,Y
13484,47,Female,Graduate,single,19908,19029,14200,7934,duly,duly,duly,692,380,250,Y
13485,41,Male,College,married,21330,10790,5713,6279,duly,duly,duly,373,3484,267,Y
13486,46,Female,College,married,31284,12729,11785,7765,duly,duly,duly,580,378,277,Y
13487,48,Male,HighSchool,married,35550,2236,2319,3178,duly,duly,delay,1194,71,2922,Y
13488,31,Female,College,single,14220,118,621,1313,duly,duly,duly,340,1359,1003,Y
