ID,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3
17752,3555,258,350,478,duly,duly,duly,73,100,47
17753,5688,167,251,167,duly,duly,duly,251,84,96
17754,2133,686,821,833,delay,delay,duly,149,20,30
17755,19197,11342,9038,8137,duly,duly,duly,351,296,318
17756,4266,12,139,19,delay,delay,duly,12,131,19
17757,5688,6117,5718,5520,delay,delay,duly,359,246,206
17758,22041,3011,2724,2534,duly,duly,duly,129,146,107
17759,5688,5373,3417,3418,duly,duly,duly,170,126,119
17760,7110,5851,5713,5420,duly,duly,duly,217,197,215
17761,1422,590,681,0,delay,delay,duly,87,36,0
17762,3555,3639,2808,2116,delay,delay,duly,66,114,178
17763,10665,79,186,161,duly,duly,duly,123,241,57
17764,3555,2977,1987,1338,duly,duly,duly,107,125,213
17765,28440,482,20,0,delay,duly,duly,286,20,0
17766,8532,6959,3649,1098,duly,duly,duly,356,0,2197
17767,14220,15061,12401,2784,duly,duly,duly,604,338,71
17768,18486,1997,1892,1200,duly,duly,duly,91,58,22
17769,7110,6913,4599,2090,duly,duly,duly,283,1210,36
17770,8532,118,82,28,duly,duly,duly,82,14,28
17771,14220,608,377,0,duly,duly,duly,545,0,0
17772,7821,5748,5748,5637,duly,duly,duly,229,204,200
17773,5688,3982,4146,4451,duly,duly,duly,147,253,164
17774,5688,5198,4068,3510,duly,duly,duly,160,129,103
17775,15642,30,30,30,,,duly,44,30,30
17776,9954,7317,7681,7975,duly,delay,delay,604,284,320
17777,12798,398,318,368,delay,delay,duly,0,318,0
17778,3555,2145,1913,2023,duly,duly,duly,124,82,82
17779,35550,31912,21397,9316,,,delay,381,516,184
17780,5688,4646,5199,4994,duly,duly,delay,533,272,96
17781,21330,1545,2061,2204,,duly,duly,1573,2133,1706
17782,3555,915,1869,1905,duly,duly,duly,966,83,68
17783,25596,8,133,56,,duly,duly,141,24,33
17784,12087,11069,3216,2497,duly,duly,duly,316,160,142
17785,3555,3062,3248,3372,duly,duly,duly,151,140,185
17786,4977,4839,4947,4893,duly,duly,duly,174,197,111
17787,16353,251,387,15,duly,duly,duly,587,587,555
17788,5688,112,298,386,delay,duly,duly,151,72,180
17789,1422,817,1411,1420,duly,duly,duly,732,52,32
17790,6399,3924,4080,4312,delay,duly,duly,145,196,159
17791,31995,706,469,51,duly,duly,duly,643,98,7
17792,14220,70,70,108,duly,delay,duly,47,94,1023
17793,6399,387,332,1600,duly,duly,duly,533,1661,588
17794,1422,1192,1254,1256,duly,duly,duly,121,89,71
17795,31284,25595,14764,12653,duly,duly,duly,989,498,711
17796,2133,1118,0,0,delay,,duly,36,0,0
17797,24174,23445,22780,22452,duly,duly,duly,924,853,853
17798,21330,0,0,0,,,duly,0,0,0
17799,18486,113,0,0,,,delay,89,0,0
17800,4266,2808,3009,3278,delay,delay,delay,185,267,0
17801,3555,1468,1186,1267,duly,duly,duly,213,71,57
17802,6399,5290,1189,0,duly,duly,duly,201,0,0
17803,12087,2704,2888,3031,duly,duly,duly,142,142,128
17804,5688,3526,0,0,delay,delay,duly,774,0,0
17805,35550,120,113,71,duly,duly,duly,124,94,57
17806,5688,2467,2037,1583,duly,duly,duly,225,114,142
17807,24174,3052,2140,26,duly,duly,duly,142,119,1626
17808,27729,9149,15006,14564,delay,duly,duly,9765,1893,1356
17809,21330,0,0,0,delay,,duly,0,0,0
17810,1422,152,276,101,duly,duly,duly,356,71,32
17811,5688,2324,848,274,duly,duly,duly,109,54,118
17812,12798,4904,3946,3054,duly,duly,duly,183,249,153
17813,17775,24,296,929,,duly,duly,34,451,1764
17814,5688,2935,3121,3331,duly,duly,duly,142,142,249
17815,9243,7904,7148,6889,delay,duly,duly,162,238,217
17816,3555,2264,1865,1241,delay,delay,delay,108,0,228
17817,35550,1224,302,163,duly,duly,duly,852,465,0
17818,12798,2970,0,0,delay,,delay,0,0,0
17819,9243,59,59,59,duly,duly,duly,59,59,59
17820,25596,89,0,0,,,duly,0,0,0
17821,11376,5260,4522,4775,duly,duly,duly,213,213,213
17822,3555,3370,3481,1263,duly,duly,duly,181,114,142
17823,4977,5830,4907,2104,delay,duly,duly,49,2531,83
17824,16353,-1,75,286,,,duly,77,0,436
17825,8532,507,1200,1915,duly,delay,delay,351,711,356
17826,11376,10446,10299,8985,duly,duly,duly,434,427,348
17827,9954,109,106,89,delay,duly,duly,70,39,312
17828,2133,1986,2088,1957,delay,duly,delay,199,149,178
17829,5688,2548,3695,2482,duly,duly,duly,2401,142,142
17830,1422,452,546,599,delay,duly,duly,46,56,22
17831,2133,1540,1747,913,duly,delay,delay,189,118,25
17832,21330,4477,8042,4114,duly,duly,duly,7276,25,4176
17833,10665,10572,10642,7278,duly,duly,duly,427,356,284
17834,3555,3467,2765,2873,duly,duly,duly,148,104,103
17835,1422,1402,1398,0,delay,duly,delay,53,36,0
17836,3555,600,207,0,duly,duly,duly,533,186,49
17837,12798,288,164,1954,duly,duly,duly,353,1686,542
17838,10665,173,899,70,,duly,duly,697,334,1512
17839,5688,5344,5271,3417,duly,duly,delay,356,235,71
17840,14220,635,236,47,duly,,delay,332,26,799
17841,1422,1325,1364,1122,duly,duly,delay,98,96,36
17842,15642,10915,10926,10864,duly,duly,duly,416,438,409
17843,8532,31,83,31,delay,duly,duly,83,31,31
17844,20619,286,1018,822,duly,duly,duly,219,1018,691
17845,1422,1134,1240,1304,duly,duly,duly,114,71,78
17846,35550,362,2323,1341,duly,duly,duly,905,1662,1755
17847,7110,-26,79,79,delay,duly,duly,79,79,104
17848,12798,0,0,0,,,duly,0,0,0
17849,7110,7148,1471,1018,duly,duly,duly,214,43,71
17850,16353,6555,309,38,delay,duly,duly,136,55,46
17851,17775,344,304,98,duly,duly,duly,43,263,153
17852,3555,72,-4,221,duly,,duly,0,215,76
17853,2133,1867,1175,627,duly,duly,duly,94,25,4
17854,12798,28,14,47,duly,duly,duly,28,14,38
17855,9954,10145,8029,6038,duly,duly,duly,332,231,544
17856,14220,14067,11988,11167,duly,duly,duly,647,498,427
17857,3555,0,0,0,delay,,duly,0,0,0
17858,3555,2859,1500,1150,duly,duly,duly,107,91,219
17859,1422,1272,1257,611,delay,duly,duly,43,53,36
17860,12798,44,0,0,,,duly,0,0,0
17861,12798,2781,2794,2459,duly,duly,duly,533,711,249
17862,34839,30325,27825,28496,duly,duly,duly,1081,1013,913
17863,17775,221,142,168,,,duly,277,98,215
17864,28440,105,1532,1151,duly,duly,duly,823,17,53
17865,23463,9551,9923,10312,duly,duly,duly,425,438,397
17866,9954,12563,7086,10017,duly,duly,duly,413,5055,359
17867,14931,9310,9551,9378,duly,duly,duly,427,284,284
17868,3555,3214,3239,1292,duly,duly,duly,146,96,71
17869,4266,1209,1251,1268,duly,duly,duly,103,68,46
17870,4266,4186,4203,2002,duly,duly,duly,181,320,178
17871,11376,11111,7390,0,duly,duly,duly,389,50,0
17872,15642,9845,7680,6544,duly,duly,duly,995,427,427
17873,3555,5108,1815,647,delay,duly,duly,256,36,41
17874,3555,3506,2177,1906,duly,duly,duly,160,89,1071
17875,1422,1378,1416,1403,duly,duly,duly,97,70,28
17876,3555,2109,1931,1858,duly,duly,duly,114,86,124
17877,22041,17652,15828,16483,duly,duly,duly,599,581,604
17878,4977,4162,2049,2083,duly,duly,duly,118,72,77
17879,18486,15636,15176,12529,duly,duly,duly,620,581,453
17880,12087,6633,6914,7057,duly,duly,duly,320,249,427
17881,14220,28,42,28,duly,duly,duly,14,28,28
17882,27729,1395,1189,395,delay,duly,duly,36,437,197
17883,5688,104,295,380,delay,duly,delay,71,71,36
17884,23463,23824,23797,23672,duly,duly,duly,880,873,849
17885,3555,1219,1352,1355,duly,duly,duly,104,68,61
17886,2133,985,1038,28,duly,duly,duly,213,241,0
17887,12798,203,117,91,duly,duly,duly,140,118,136
17888,2133,455,198,0,duly,duly,duly,390,92,0
17889,17775,9,18,18,,,duly,18,18,18
17890,1422,1416,1118,1150,duly,duly,duly,89,230,93
17891,24174,236,18,422,,,duly,117,427,550
17892,6399,1268,1399,1502,duly,delay,duly,156,85,71
17893,17775,138,574,42,,,duly,427,308,277
17894,17064,1069,1269,1330,duly,duly,delay,124,53,85
17895,25596,351,288,592,duly,duly,duly,350,348,178
17896,3555,3153,1871,1423,duly,duly,duly,249,411,842
17897,10665,10092,8557,6200,duly,duly,duly,594,316,235
17898,12798,68,112,78,duly,,duly,0,154,36
17899,28440,660,1733,2074,duly,duly,duly,818,895,328
17900,3555,2386,2437,2540,delay,delay,delay,71,100,110
17901,3555,3617,3469,679,duly,duly,duly,145,78,53
17902,8532,230,76,0,,,duly,296,0,0
17903,1422,568,711,729,duly,delay,delay,105,31,13
17904,5688,5472,4758,3597,duly,duly,duly,291,1911,139
17905,3555,5138,2648,1197,delay,duly,duly,276,89,45
17906,16353,3907,2707,2745,duly,duly,duly,498,995,1386
17907,7821,262,-1,-1,,,duly,71,0,0
17908,1422,1264,728,553,duly,duly,duly,85,21,27
17909,1422,1385,676,510,duly,duly,duly,48,737,537
17910,3555,3483,2848,1064,duly,duly,duly,129,56,30
17911,28440,2585,2738,2052,duly,duly,duly,131,85,69
17912,35550,3990,1457,1822,duly,duly,duly,1341,793,1957
17913,6399,1490,1635,1711,duly,duly,duly,118,96,74
17914,14931,14192,0,0,,,duly,160,0,0
17915,9243,8798,5785,3062,duly,duly,duly,291,108,116
17916,711,171,206,147,delay,delay,duly,53,0,5
17917,19908,5567,2948,2477,duly,duly,duly,159,214,125
17918,5688,5584,5611,5451,duly,duly,duly,267,225,285
17919,5688,5181,3699,3549,duly,duly,duly,189,128,139
17920,12087,3743,2892,1816,duly,duly,duly,142,90,43
17921,5688,5245,3413,3324,duly,duly,duly,160,142,142
17922,4266,590,1211,901,duly,duly,duly,1362,864,48
17923,3555,3448,3875,2088,duly,duly,delay,199,192,87
17924,9243,149,25,0,delay,duly,duly,25,0,0
17925,14220,333,0,798,delay,,duly,0,334,464
17926,3555,5211,1377,741,duly,duly,duly,170,39,725
17927,23463,828,584,1588,duly,duly,duly,111,764,60
17928,7821,7451,6518,5637,delay,delay,duly,320,236,198
17929,3555,162,66,155,duly,duly,duly,220,63,168
17930,5688,3014,3705,3694,duly,duly,duly,796,146,160
17931,2133,2107,2112,0,duly,duly,delay,115,21,0
17932,35550,161,2321,637,,,duly,966,2548,435
17933,8532,400,0,0,delay,,duly,0,0,0
17934,14220,1187,673,882,duly,duly,duly,438,441,61
17935,8532,8690,8549,8679,delay,delay,delay,261,320,320
17936,25596,0,0,51,,,duly,0,51,235
17937,14220,68,1634,3169,duly,duly,duly,87,1554,132
17938,5688,2590,2882,2957,duly,delay,duly,242,60,128
17939,10665,6131,6276,6461,duly,duly,duly,224,233,245
17940,3555,2183,1351,139,duly,duly,duly,761,0,139
17941,1422,924,1021,1113,delay,duly,duly,57,82,115
17942,18486,16651,12698,9712,duly,duly,duly,907,444,320
17943,3555,3367,1423,1404,duly,duly,duly,159,78,71
17944,25596,1912,9976,9637,duly,duly,duly,4692,1955,284
17945,4266,4441,3845,1049,duly,duly,duly,159,57,1059
17946,22041,2732,4460,4968,duly,duly,duly,1422,482,262
17947,24174,648,675,474,duly,duly,duly,875,71,271
17948,7110,358,30,29,,,duly,260,30,58
17949,31995,1116,2437,1326,duly,duly,duly,2919,914,2083
17950,1422,609,0,0,delay,delay,duly,1,0,0
17951,7110,279,371,75,,,duly,369,395,75
17952,7110,7142,6950,6991,delay,duly,delay,167,370,213
17953,5688,3310,3415,3462,duly,duly,delay,356,142,131
17954,35550,19489,22679,20863,duly,duly,duly,2133,2507,2505
17955,3555,3276,3367,3326,duly,duly,duly,185,92,107
17956,12087,29,37,50,duly,duly,duly,30,41,46
17957,1422,755,869,820,duly,duly,duly,85,29,28
17958,1422,1272,421,257,duly,duly,duly,103,117,0
17959,10665,2159,0,0,duly,,duly,213,0,0
17960,2133,1521,755,558,delay,duly,delay,44,71,71
17961,7110,5295,5903,5879,duly,delay,delay,380,260,107
17962,6399,6297,6256,3494,duly,duly,duly,243,221,125
17963,1422,1022,1167,1257,delay,duly,delay,100,106,60
17964,2133,1707,1844,1932,duly,duly,duly,107,71,194
17965,1422,827,108,696,delay,,duly,252,377,514
17966,1422,1334,1233,1231,duly,duly,duly,142,142,178
17967,3555,3033,2567,1934,duly,duly,duly,147,89,71
17968,35550,5510,4295,3141,duly,duly,duly,215,144,215
17969,6399,960,1425,926,duly,duly,duly,132,622,36
17970,1422,1275,1314,419,delay,delay,duly,107,57,0
17971,1422,1332,1367,1369,duly,duly,duly,121,64,14
17972,12798,44,16,11,duly,duly,duly,11,11,58
17973,14931,12579,10785,9688,duly,duly,duly,498,380,373
17974,711,375,141,461,,,duly,400,329,131
17975,14220,7062,7134,7337,duly,duly,duly,285,345,293
17976,1422,154,131,18,duly,delay,duly,84,18,0
17977,17064,821,604,30,duly,duly,duly,706,604,30
17978,29862,5998,6170,7171,duly,duly,duly,1442,889,1067
17979,10665,103,0,0,,,duly,0,0,0
17980,17775,73,6,6,duly,duly,duly,6,6,149
17981,2133,1828,1631,1803,delay,duly,duly,72,249,143
17982,35550,578,836,3411,,,duly,771,1453,2695
17983,9954,7488,8883,9290,delay,delay,delay,924,196,747
17984,31995,20,89,559,duly,duly,duly,83,65,544
17985,3555,3619,2027,2146,duly,duly,duly,142,110,89
17986,5688,5495,2869,1433,duly,duly,duly,276,943,40
17987,1422,1439,1420,1385,duly,duly,duly,771,100,52
17988,34839,4241,4463,4595,duly,duly,duly,183,151,321
17989,12087,141,380,320,delay,delay,duly,134,576,0
17990,19908,10606,11128,11457,duly,duly,duly,604,398,405
17991,3555,2411,1264,-16,duly,duly,duly,139,0,0
17992,28440,8130,8638,8447,duly,duly,duly,413,321,240
17993,35550,7629,6852,6161,duly,duly,duly,338,286,250
17994,28440,353,411,730,duly,,duly,407,25,712
17995,14220,180,589,1676,duly,duly,duly,589,0,1676
17996,4266,153,107,110,duly,duly,duly,112,100,127
17997,10665,3716,4505,1518,duly,duly,duly,2243,142,391
17998,5688,179,213,32,delay,duly,duly,115,131,0
17999,21330,23239,22922,18753,duly,duly,duly,822,651,559
18000,20619,302,127,211,duly,duly,duly,128,214,408
18001,14931,11301,10437,5099,duly,duly,duly,414,285,181
18002,16353,0,0,90,delay,,duly,0,90,18
18003,18486,0,144,118,,,duly,46,138,101
18004,22752,386,11635,2882,duly,duly,duly,7567,395,356
18005,6399,506,432,536,duly,delay,duly,386,179,705
18006,9954,474,400,276,duly,delay,duly,545,105,254
18007,11376,1071,-52,-120,duly,,duly,19,34,28
18008,3555,1013,1168,1234,delay,duly,duly,89,78,52
18009,12798,3382,8740,17828,duly,duly,duly,1622,8918,179
18010,19908,15380,13731,12721,duly,duly,duly,503,376,371
18011,21330,42,40,145,,,duly,26,120,473
18012,7110,6811,5829,5565,duly,duly,duly,267,213,213
18013,5688,5505,4547,3421,duly,duly,duly,220,122,167
18014,6399,2010,2170,2284,delay,delay,delay,142,160,92
18015,2844,2462,2658,2671,duly,delay,duly,200,46,95
18016,12087,14,21,14,duly,duly,duly,14,14,21
18017,7821,4313,4652,4515,duly,duly,duly,751,358,174
18018,3555,3515,3527,1419,duly,duly,duly,140,87,64
18019,3555,281,240,375,duly,duly,duly,91,74,45
18020,3555,3198,1066,725,duly,duly,duly,220,89,89
18021,711,599,428,0,duly,duly,duly,134,36,0
18022,25596,1272,1551,813,duly,duly,duly,198,205,101
18023,1422,1251,1326,1408,duly,delay,delay,117,92,9
18024,9243,28,28,27,duly,duly,duly,28,28,28
18025,10665,330,0,20,,,duly,28,14,12
18026,14220,104,0,240,delay,,duly,104,0,240
18027,41949,68,1262,0,,,duly,1310,0,0
18028,6399,2587,2921,2931,delay,delay,delay,197,71,178
18029,18486,396,99,429,duly,,duly,135,0,502
18030,22752,6901,4479,53,duly,duly,duly,249,142,356
18031,35550,610,40,274,,,delay,0,40,418
18032,17064,143,1383,1281,duly,duly,duly,847,517,1621
18033,12798,1541,53,-3,duly,duly,duly,108,0,0
18034,5688,2853,0,0,duly,,duly,0,0,0
18035,6399,1615,463,418,duly,duly,duly,1980,418,70
18036,14931,168,108,31,duly,duly,duly,73,21,95
18037,25596,178,178,178,delay,delay,delay,0,0,0
18038,3555,2916,3060,3069,delay,duly,duly,121,116,113
18039,14220,12193,12559,13053,duly,delay,delay,498,427,576
18040,17775,46,102,-1,,,duly,76,73,0
18041,19197,1265,1333,425,duly,duly,duly,533,476,87
18042,12798,1606,102,117,duly,,delay,226,87,29
18043,25596,283,771,749,duly,duly,duly,320,835,0
18044,10665,7234,7191,7061,duly,duly,duly,286,263,239
18045,7821,8,0,0,duly,,duly,0,0,0
18046,2133,128,205,413,duly,duly,duly,14,441,0
18047,21330,2026,1625,455,duly,duly,duly,105,51,406
18048,9954,3426,3489,3559,delay,delay,delay,82,135,142
18049,15642,5459,5781,6040,duly,duly,duly,284,213,213
18050,3555,3547,2501,1338,duly,duly,duly,160,63,117
18051,8532,3984,3376,2967,duly,duly,duly,178,249,213
18052,4266,3387,2884,2251,delay,delay,delay,149,146,53
18053,17775,11322,12124,13145,delay,delay,delay,533,1102,487
18054,2133,962,724,189,duly,duly,duly,108,24,37
18055,14220,1547,1596,466,duly,duly,duly,142,192,0
18056,7821,3655,2717,2916,duly,duly,duly,295,281,167
18057,24885,608,65,-449,,,duly,25,193,0
18058,4977,4840,4929,5054,duly,duly,duly,257,2640,213
18059,1422,598,775,865,duly,duly,delay,88,97,18
18060,22041,496,654,696,duly,duly,duly,201,46,354
18061,20619,0,0,0,delay,,duly,0,0,0
18062,1422,1172,1337,1464,duly,delay,delay,102,156,13
18063,21330,3432,3347,4392,duly,duly,duly,919,142,4343
18064,711,568,671,701,delay,delay,delay,89,89,18
18065,3555,3448,3513,1233,delay,duly,duly,73,77,59
18066,1422,624,703,320,delay,delay,duly,0,391,0
18067,7110,8148,7070,4366,duly,duly,duly,515,498,249
18068,10665,220,212,205,duly,duly,duly,220,205,213
18069,17064,97,230,75,delay,duly,duly,211,13,95
18070,11376,188,318,117,duly,duly,duly,260,176,117
18071,8532,3700,5262,5559,duly,duly,duly,1649,209,249
18072,14220,7599,8389,9030,duly,delay,delay,645,491,164
18073,2133,1540,1695,1746,delay,duly,duly,119,96,71
18074,3555,398,509,1271,duly,delay,duly,390,0,1394
18075,12798,12348,8938,9530,duly,duly,duly,463,960,427
18076,4977,121,220,250,delay,delay,delay,73,142,71
18077,10665,396,514,1144,duly,duly,duly,338,752,37
18078,3555,624,799,863,delay,delay,delay,107,64,69
18079,1422,214,23,489,duly,duly,duly,94,276,5
18080,1422,103,93,1294,duly,duly,duly,110,701,63
18081,3555,2924,2050,1121,duly,duly,duly,284,89,249
18082,5688,5908,5901,5606,delay,delay,delay,263,107,309
18083,3555,2678,2305,2106,duly,delay,delay,416,43,142
18084,29151,24,48,122,,,duly,24,115,79
18085,19197,8416,5770,3113,duly,duly,duly,541,1936,2650
18086,1422,938,954,937,delay,delay,duly,103,36,60
18087,34839,730,2015,1961,,duly,duly,1606,0,328
18088,711,443,554,650,duly,duly,duly,83,46,34
18089,2133,1398,1532,1616,duly,duly,duly,95,77,59
18090,1422,113,94,35,delay,delay,duly,61,35,0
18091,5688,2661,1152,4528,duly,duly,duly,107,2724,231
18092,20619,128,580,4602,duly,duly,duly,149,604,3923
18093,3555,3838,3695,3508,delay,delay,delay,78,68,139
18094,24885,16464,15840,14289,duly,duly,duly,658,552,511
18095,15642,8686,4015,3711,duly,duly,duly,256,142,185
18096,35550,40441,30883,32125,delay,duly,duly,1317,1168,1164
18097,1422,-6,15,-86,delay,delay,delay,20,0,136
18098,9954,10111,10070,10096,duly,duly,duly,366,363,366
18099,2844,2862,2527,2871,delay,delay,delay,81,373,53
18100,3555,0,0,0,delay,,duly,0,0,0
18101,2133,1889,1967,1965,duly,duly,duly,119,98,69
18102,15642,-306,-328,-414,delay,,duly,0,0,0
18103,17064,62,684,100,,,duly,289,473,110
18104,2133,2060,1987,2103,delay,delay,delay,128,210,43
18105,2133,0,1588,1771,delay,duly,delay,783,117,43
18106,21330,2788,2897,3012,duly,delay,delay,194,113,123
18107,16353,1004,1670,49,duly,duly,duly,533,586,49
18108,34128,1880,4804,1219,duly,duly,duly,3945,2552,808
18109,10665,458,686,257,duly,duly,duly,581,264,329
18110,7110,5390,5708,5816,delay,duly,delay,107,343,114
18111,17064,9978,12242,14931,duly,duly,delay,409,2754,943
18112,5688,44,338,-12,delay,duly,duly,334,4,0
18113,22752,5066,4454,4102,duly,duly,duly,213,182,213
18114,22041,5007,5008,3789,duly,duly,duly,156,122,126
18115,3555,3285,2266,2113,duly,duly,duly,124,76,82
18116,14931,9997,10145,10359,duly,duly,duly,366,368,407
18117,14220,13938,13410,9798,duly,duly,duly,638,466,356
18118,5688,4724,4243,3890,duly,duly,delay,192,213,107
18119,3555,2842,3119,3057,duly,duly,duly,134,232,162
18120,14220,14279,8569,9220,delay,duly,duly,207,492,345
18121,6399,140,100,-15,duly,delay,duly,114,9,116
18122,21330,22217,21659,21923,delay,delay,delay,0,711,0
18123,9243,602,747,806,delay,duly,duly,83,56,30
18124,12798,14,479,541,delay,duly,duly,266,71,71
18125,16353,16190,12170,6895,duly,duly,duly,718,570,284
18126,2133,2024,2076,323,duly,duly,duly,166,53,0
18127,22041,212,4,0,duly,duly,duly,166,0,0
18128,9954,9367,5667,1101,duly,duly,duly,391,213,2524
18129,21330,37,62,18,duly,duly,duly,33,56,44
18130,3555,2326,2213,2139,delay,delay,delay,0,0,139
18131,12087,96,69,112,duly,duly,duly,80,93,66
18132,17064,89,0,0,delay,,delay,0,0,0
18133,3555,3586,2403,1377,duly,duly,duly,135,82,55
18134,7110,4580,4863,5174,duly,delay,delay,306,196,107
18135,54036,32124,33148,33951,duly,duly,duly,1405,1316,1493
18136,5688,3746,3793,4319,duly,delay,delay,160,324,85
18137,2133,1500,1513,1632,delay,delay,delay,48,100,32
18138,2133,241,386,451,delay,duly,delay,74,63,36
18139,28440,8330,3817,1485,duly,duly,duly,210,238,71
18140,16353,18,18,20,,,duly,23,23,112
18141,14220,209,184,656,delay,duly,duly,69,116,725
18142,35550,5020,2131,2632,duly,duly,duly,4177,1967,3900
18143,3555,672,886,918,duly,delay,duly,174,18,71
18144,27018,4300,4478,4659,duly,duly,duly,158,163,169
18145,3555,3198,3264,3411,delay,delay,delay,142,135,64
18146,9243,757,1121,721,duly,duly,duly,533,142,107
18147,17064,204,0,0,,,delay,0,0,0
18148,20619,116,289,90,duly,duly,duly,244,111,152
18149,17064,562,367,-1,delay,duly,delay,43,0,0
18150,35550,404,4137,411,duly,duly,duly,2136,5,406
18151,1422,370,0,0,duly,,duly,0,71,0
18152,5688,5536,4940,4109,duly,duly,duly,227,160,178
18153,4266,4091,4160,4079,delay,delay,duly,304,78,160
18154,3555,747,858,887,duly,duly,duly,106,42,43
18155,1422,1259,1296,1055,duly,duly,duly,114,65,53
18156,4977,376,547,572,delay,duly,duly,43,113,7
18157,2133,6,-122,581,duly,,duly,0,320,165
18158,12798,1937,2035,3188,duly,duly,duly,117,121,89
18159,19908,3857,479,375,,,duly,651,82,908
18160,4266,49,49,49,duly,duly,duly,49,49,38
18161,1422,1260,1380,1384,delay,delay,delay,107,82,0
18162,16353,0,60,30,,,duly,30,30,48
18163,8532,320,582,533,duly,duly,duly,392,389,348
